Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/kaneboarder15/status/1296837457124745216,,https://twitter.com/kaneboarder15,1598025118000,2020-08-21 15:51:58,Album of the Year!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/NhlanhlaMajozi/status/1296838438327648256,,https://twitter.com/NhlanhlaMajozi,1598025352000,2020-08-21 15:55:52,So good ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/EdieHilt/status/1296838680598978562,,https://twitter.com/EdieHilt,1598025410000,2020-08-21 15:56:50,Really cheered me up- and to hear KD Lang was the icing on the cake!!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/serchster/status/1296840048193740808,,https://twitter.com/serchster,1598025736000,2020-08-21 16:2:16,Listening right now,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/JingleJinki/status/1296840730162405380,,https://twitter.com/JingleJinki,1598025898000,2020-08-21 16:4:58,YEEESSSD!!! THE KILLLERRRSS!!!!!!!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Ashtontudios/status/1296844376191176710,,https://twitter.com/Ashtontudios,1598026768000,2020-08-21 16:19:28,Yaaaassss kings,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/GonzoVeritas/status/1296844468872773634,,https://twitter.com/GonzoVeritas,1598026790000,2020-08-21 16:19:50,What a GREAT sound!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/veronicajen_s/status/1296844596580737024,,https://twitter.com/veronicajen_s,1598026820000,2020-08-21 16:20:20,OMG!!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/aidanisagirl/status/1296845304302641159,,https://twitter.com/aidanisagirl,1598026989000,2020-08-21 16:23:9, it's fantastic,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/drelladuh/status/1296845306949140482,,https://twitter.com/drelladuh,1598026990000,2020-08-21 16:23:10,LOVE IT TO DEATH THANK YOU SO MUCH I'M SO PROUD OF YOU GUYS,null,,,,No,,,,
