Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/WhenInManila/status/1246064791212265472,,https://twitter.com/WhenInManila,1585919971000,2020-04-3 13:19:31,Thank you miss ma'am,https://pbs.twimg.com/media/EUrpIvAU4AEPt3_?format=jpg&name=small,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/JohanAn2002/status/1246065863645511680,,https://twitter.com/JohanAn2002,1585920227000,2020-04-3 13:23:47,Diosaaaa ,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/tensmatcha/status/1246067310621794304,,https://twitter.com/tensmatcha,1585920572000,2020-04-3 13:29:32,Please credit other's artworks properly when posting them! Especially when it's for commercial purposes!,https://pbs.twimg.com/profile_images/1187485247291756544/k3yzxJ_0_mini.jpg,,,,Yes,"after some thinking i think we need to speak up about it. yesterday @dualipa posted our fanart to promote her album, without credit, on insta&twitter. first of all i want to say im not saying this for people to hate on her, i absolutely love her music and it makes me happy that +",,"Apr 3, 2020",@hanavbara
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/DavidGarza7/status/1246067912894320641,,https://twitter.com/DavidGarza7,1585920715000,2020-04-3 13:31:55,Kygo deus bitch ,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/dancinwithcalum/status/1246067940174131200,,https://twitter.com/dancinwithcalum,1585920722000,2020-04-3 13:32:2,OMG!!,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/CrisCA_MX/status/1246068198098653186,,https://twitter.com/CrisCA_MX,1585920783000,2020-04-3 13:33:3,"You creativity is incredible and out of this world, I knew it, being your fan is the best thing ever ",null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/VTORFER70897725/status/1246071805296537601,,https://twitter.com/VTORFER70897725,1585921643000,2020-04-3 13:47:23,"Wonderful 
@DUALIPA
 
",null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/rodsalmeidax/status/1246073540400402441,,https://twitter.com/rodsalmeidax,1585922057000,2020-04-3 13:54:17,I love you.,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/omovimentoezack/status/1246077021265915907,,https://twitter.com/omovimentoezack,1585922887000,2020-04-3 14:8:7,Demorou more,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/rightzara/status/1246078521404985347,,https://twitter.com/rightzara,1585923245000,2020-04-3 14:14:5,a serve,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/luvborderline/status/1246150730240733184,,https://twitter.com/luvborderline,1585940461000,2020-04-3 19:1:1,IM LISTENING TO IT ON REPEAT,null,1,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/susan08716246/status/1246154448126259200,,https://twitter.com/susan08716246,1585941347000,2020-04-3 19:15:47,Got it girly it's great! Was on your youtube feed yea,null,,,1,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/sharlamarie_/status/1246219828827914244,,https://twitter.com/sharlamarie_,1585956935000,2020-04-3 23:35:35,HALLUCINATE !,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/swifftizer/status/1246292541273710592,,https://twitter.com/swifftizer,1585974271000,2020-04-4 4:24:31,This is all the artwork I never knew I needed in my life ,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/EPech69/status/1246350194993770497,,https://twitter.com/EPech69,1585988017000,2020-04-4 8:13:37,,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/DanielJoynson2/status/1246393412070359040,,https://twitter.com/DanielJoynson2,1585998320000,2020-04-4 11:5:20,,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/Ed_hly/status/1246538557549727744,,https://twitter.com/Ed_hly,1586032926000,2020-04-4 20:42:6,Check it out nowww,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/biaavarella/status/1246627370930446337,,https://twitter.com/biaavarella,1586054101000,2020-04-5 2:35:1,null,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/LarisawWhite/status/1246144730464952321,,https://twitter.com/LarisawWhite,1585939030000,2020-04-3 18:37:10,wow,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/musictoday18/status/1246155473717538817,,https://twitter.com/musictoday18,1585941592000,2020-04-3 19:19:52,null,https://pbs.twimg.com/card_img/1650871054661738497/gpGX8QX4?format=jpg&name=240x240,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/DaveCostaR/status/1246174617234014210,,https://twitter.com/DaveCostaR,1585946156000,2020-04-3 20:35:56,I adore it,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/suit_new/status/1246695225646444544,,https://twitter.com/suit_new,1586070278000,2020-04-5 7:4:38,"Hi Dua
Nice new album
I listen every day",https://pbs.twimg.com/media/EU0msU-UMAEEDZV?format=jpg&name=small,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/cjdjam/status/1246909476965400577,,https://twitter.com/cjdjam,1586121360000,2020-04-5 21:16:0,This is the album for now  #DUALIPANCHILL,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/marchjr/status/1247200772468719618,,https://twitter.com/marchjr,1586190810000,2020-04-6 16:33:30,XXX,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/tish45/status/1247202056248713217,,https://twitter.com/tish45,1586191116000,2020-04-6 16:38:36,Done,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/merre_05/status/1247205863036772354,,https://twitter.com/merre_05,1586192024000,2020-04-6 16:53:44,I loved Dua,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/WellyngtonAle/status/1247575662292094977,,https://twitter.com/WellyngtonAle,1586280191000,2020-04-7 17:23:11,"Love y becase of 
@manugavassi
",null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/mukundmadhav02/status/1246079875410046976,,https://twitter.com/mukundmadhav02,1585923567000,2020-04-3 14:19:27,"Why isn't the album in 
@spotifyindia
 ?",null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/phsgouvea/status/1246081118719311872,,https://twitter.com/phsgouvea,1585923864000,2020-04-3 14:24:24,AMAZINGGGGGGGG  lov u mom,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/peachy_dani/status/1246081812708962304,,https://twitter.com/peachy_dani,1585924029000,2020-04-3 14:27:9,Credit the artist from 2 tweets ago,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/advogatu/status/1246086900080947202,,https://twitter.com/advogatu,1585925242000,2020-04-3 14:47:22,This looks like the pic that Rubble / Nasa took on my birthday lmao,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/Y_hiro_kei/status/1246088275879555072,,https://twitter.com/Y_hiro_kei,1585925570000,2020-04-3 14:52:50,,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/horanfineline/status/1246095829376675841,,https://twitter.com/horanfineline,1585927371000,2020-04-3 15:22:51,ícone q n faz coisa apenas pra apple music,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/md_ias/status/1246096287541407744,,https://twitter.com/md_ias,1585927480000,2020-04-3 15:24:40,"@lerrandov
",null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/raplineugh/status/1246098041326776322,,https://twitter.com/raplineugh,1585927899000,2020-04-3 15:31:39,u gon credit the artist or what,https://pbs.twimg.com/profile_images/1641493708968275974/cjWiL71D_mini.jpg,,,,Yes,#FutureNostalgia is £4.99 on iTunes just for today! Gift it to a sweet one     https://dualipa.co/futurenostalgia-itunes…,DUA LIPA,"Apr 2, 2020",@DUALIPA
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/HausOfLilLuis/status/1246102479667953665,,https://twitter.com/HausOfLilLuis,1585928957000,2020-04-3 15:49:17,pendeja te crees,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/joesracingteam/status/1246105436060880896,,https://twitter.com/joesracingteam,1585929662000,2020-04-3 16:1:2,Love the album and especially the title! Now I can listen and enjoy it again on another level. Thanks!,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/wanderghorl/status/1246117543330213888,,https://twitter.com/wanderghorl,1585932548000,2020-04-3 16:49:8,YAYYY!!!!,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/thesamu_/status/1246132354499960834,,https://twitter.com/thesamu_,1585936079000,2020-04-3 17:47:59,Listen to my last song. I hope you like it and enjoy it. Good vibes everyone  #TheSamu,https://pbs.twimg.com/card_img/1651386001602883585/jO6brwJt?format=jpg&name=240x240,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/ItsNajSam/status/1246141809430052864,,https://twitter.com/ItsNajSam,1585938334000,2020-04-3 18:25:34,,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/luanvictoh/status/1247682624287584262,,https://twitter.com/luanvictoh,1586305693000,2020-04-8 0:28:13,,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/HunlMass/status/1250204523123085312,,https://twitter.com/HunlMass,1586906960000,2020-04-14 23:29:20,hello my successful peoples here is the latest cool music for the lockdown by Herb Dot S,https://pbs.twimg.com/card_img/1650690953563238401/NGDKYE3j?format=jpg&name=240x240,1,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/agustinrojas552/status/1252253152646238208,,https://twitter.com/agustinrojas552,1587395391000,2020-04-20 15:9:51,teaml,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/SyedSar63757889/status/1252966333672816640,,https://twitter.com/SyedSar63757889,1587565427000,2020-04-22 14:23:47,null,https://pbs.twimg.com/media/EWNuN1ZWkAAzNhL?format=png&name=small,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/erinpearlman14/status/1267173211621535745,,https://twitter.com/erinpearlman14,1590952611000,2020-05-31 19:16:51,please block me ,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/Odin85049338/status/1294503844613894144,,https://twitter.com/Odin85049338,1597468741000,2020-08-15 5:19:1,Genial está esto.,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/Odin85049338/status/1294503940663410688,,https://twitter.com/Odin85049338,1597468764000,2020-08-15 5:19:24,Está genial,null,1,,,No,,,,
