Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/melaniexgomez/status/1215732774197481478,,https://twitter.com/melaniexgomez,1578688255000,2020-01-10 20:30:55,I pre-ordered the special Spotify vinyl ,https://pbs.twimg.com/media/EN8mg5fXsAAZYpY?format=jpg&name=small,2,,1,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/_khopee_/status/1215733060798279680,,https://twitter.com/_khopee_,1578688323000,2020-01-10 20:32:3,"I loved it It's really amazing your voice lyrics you in mv evrything is 
YOU GO GIRLLLLL",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/c_yrce/status/1215733120458272768,,https://twitter.com/c_yrce,1578688337000,2020-01-10 20:32:17,You should be sad ,https://pbs.twimg.com/media/EN8m04LX4AYV-c2?format=jpg&name=360x360,63,5,1,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/Jauregui_Samp/status/1215733161478410240,,https://twitter.com/Jauregui_Samp,1578688347000,2020-01-10 20:32:27,I just watched it on YouTube for the hundredth time seriously this song deserves to be your next 1,https://pbs.twimg.com/media/EN8m3N7UYAAmNAb?format=jpg&name=900x900,12,,1,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/inywvo/status/1215733473601884160,,https://twitter.com/inywvo,1578688421000,2020-01-10 20:33:41,I'M SO EXCITED FOR MANIC GIRL,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/halseyfolklore/status/1215732417035751424,,https://twitter.com/halseyfolklore,1578688170000,2020-01-10 20:29:30,IM HAPPY,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/tiltbackmir/status/1215732417698390016,,https://twitter.com/tiltbackmir,1578688170000,2020-01-10 20:29:30,i'm not ready for the album but also i'm ready,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/3amsinterlude/status/1215732419292205061,,https://twitter.com/3amsinterlude,1578688170000,2020-01-10 20:29:30,this album is really gonna blow all of our minds,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/minttuanzy/status/1215732420533727233,,https://twitter.com/minttuanzy,1578688170000,2020-01-10 20:29:30,I have it on repeat all day already :),null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/gyozafordarcy/status/1215732421200695297,,https://twitter.com/gyozafordarcy,1578688171000,2020-01-10 20:29:31,we stan yeehaw,null,,,,No,,,,
