,Tweet_Website,Author_Web_Page_URL,Tweet_Time,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Artist,hashtags,users,Type,Sentiment
470,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
471,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
472,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
473,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
474,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
475,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
476,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
477,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
478,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
479,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
480,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
481,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
482,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
483,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
484,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
485,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
486,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
487,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
488,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
489,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
490,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
491,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
492,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
493,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
494,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
495,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
496,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
497,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
498,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
499,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
500,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
501,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
502,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
503,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
504,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
505,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
506,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
507,https://twitter.com/Taylorta84/status/1215786999891800070,https://twitter.com/Taylorta84,2020-01-11 0:6:23,absolutely love,,,,Halsey,[],Taylorta84,post-release,Positive
508,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
509,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
510,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
511,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
512,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
513,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
514,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
515,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
516,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
517,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
518,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
519,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
520,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
521,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
522,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
523,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
524,https://twitter.com/Taylorta84/status/1215786999891800070,https://twitter.com/Taylorta84,2020-01-11 0:6:23,absolutely love,,,,Halsey,[],Taylorta84,post-release,Positive
525,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
526,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
527,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
528,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
529,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
530,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
531,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
532,https://twitter.com/Taylorta84/status/1215786999891800070,https://twitter.com/Taylorta84,2020-01-11 0:6:23,absolutely love,,,,Halsey,[],Taylorta84,post-release,Positive
533,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
534,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
535,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
536,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
537,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
538,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
539,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
540,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
541,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
542,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
543,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
544,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
545,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
546,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
547,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
548,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
549,https://twitter.com/Taylorta84/status/1215786999891800070,https://twitter.com/Taylorta84,2020-01-11 0:6:23,absolutely love,,,,Halsey,[],Taylorta84,post-release,Positive
550,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
551,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
552,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
553,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
554,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
555,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
556,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
557,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
558,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
559,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
560,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
561,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
562,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
563,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
564,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
565,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
566,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
567,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
568,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
569,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
570,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
571,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
572,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
573,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
574,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
575,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
576,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
577,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
578,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
579,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
580,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
581,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
582,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
583,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
584,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
585,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
586,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
587,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
588,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
589,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
590,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
591,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
592,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
593,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
594,https://twitter.com/Taylorta84/status/1215786999891800070,https://twitter.com/Taylorta84,2020-01-11 0:6:23,absolutely love,,,,Halsey,[],Taylorta84,post-release,Positive
595,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
596,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
597,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
598,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
599,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
600,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
601,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
602,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
603,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
604,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
605,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
606,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
607,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
608,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
609,https://twitter.com/013fairie/status/1215742696637321216,https://twitter.com/013fairie,2020-01-10 21:10:20,omg cannot believe week left wtf,,,,Halsey,[],013fairie,post-release,Negative
610,https://twitter.com/013fairie/status/1215742731907149824,https://twitter.com/013fairie,2020-01-10 21:10:29,cannot wait manic,,,,Halsey,[],013fairie,post-release,Neutral
611,https://twitter.com/FilthysReally/status/1215781485820698625,https://twitter.com/FilthysReally,2020-01-10 23:44:29,waiting,,,,Halsey,[],FilthysReally,post-release,Neutral
612,https://twitter.com/lndzcares4u2/status/1215783106340368384,https://twitter.com/lndzcares4u2,2020-01-10 23:50:55,love stuff upbeat songs album,,,,Halsey,[],lndzcares4u2,post-release,Positive
613,https://twitter.com/hashlsey/status/1215784240568205312,https://twitter.com/hashlsey,2020-01-10 23:55:25,one week omg,,,,Halsey,[],hashlsey,post-release,Neutral
614,https://twitter.com/miilt_/status/1215784512082173953,https://twitter.com/miilt_,2020-01-10 23:56:30,reaction video japan url halsey youshouldbesad,,,,Halsey,"['#halsey', '#youshouldbesad']",miilt_,post-release,Neutral
615,https://twitter.com/ARMANIVITAL/status/1215786075416694784,https://twitter.com/ARMANIVITAL,2020-01-11 0:2:43,carrie underwood found quivering,,,,Halsey,[],ARMANIVITAL,post-release,Neutral
616,https://twitter.com/Taylorta84/status/1215786999891800070,https://twitter.com/Taylorta84,2020-01-11 0:6:23,absolutely love,,,,Halsey,[],Taylorta84,post-release,Positive
617,https://twitter.com/EternalRose85/status/1215788371919941633,https://twitter.com/EternalRose85,2020-01-11 0:11:50,say goddess,,,,Halsey,[],EternalRose85,post-release,Neutral
618,https://twitter.com/MinMaria13/status/1215789250677039104,https://twitter.com/MinMaria13,2020-01-11 0:15:20,perfect january halsey suga bye halsey bts twt,,,,Halsey,[],MinMaria13,post-release,Positive
619,https://twitter.com/easierlying_/status/1215789913192398850,https://twitter.com/easierlying_,2020-01-11 0:17:58,cannot wait,,,,Halsey,[],easierlying_,post-release,Neutral
620,https://twitter.com/hopzless/status/1215741829498441730,https://twitter.com/hopzless,2020-01-10 21:6:54,repeat right cannot stop,,,,Halsey,[],hopzless,post-release,Positive
621,https://twitter.com/hopzless/status/1215741976554942465,https://twitter.com/hopzless,2020-01-10 21:7:29,excited manic album literally iconic cannot wait,,,,Halsey,[],hopzless,post-release,Positive
622,https://twitter.com/angxIaxox/status/1215742248886902784,https://twitter.com/angxIaxox,2020-01-10 21:8:34,sis went,,,,Halsey,[],angxIaxox,post-release,Neutral
623,https://twitter.com/kaellechris/status/1215742461387120640,https://twitter.com/kaellechris,2020-01-10 21:9:24,eu te amo,,,,Halsey,[],kaellechris,post-release,Neutral
