,Tweet_Website,Author_Web_Page_URL,Tweet_Time,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Artist,hashtags,users,Sentiment
372,https://twitter.com/llCHLlWP/status/1221161280402350080,https://twitter.com/llCHLlWP,2020-01-25 20:1:51,favourite thing happened week,0,0,0,Halsey,[],llCHLlWP,Neutral
373,https://twitter.com/chainskp/status/1221161217567444992,https://twitter.com/chainskp,2020-01-25 20:1:37,love,0,0,0,Halsey,[],chainskp,Positive
374,https://twitter.com/deftonesf4iry/status/1221161222416097281,https://twitter.com/deftonesf4iry,2020-01-25 20:1:38,ily,0,0,0,Halsey,[],deftonesf4iry,Positive
375,https://twitter.com/LUSTREMYG/status/1221161224655732740,https://twitter.com/LUSTREMYG,2020-01-25 20:1:38,ily,0,0,0,Halsey,[],LUSTREMYG,Positive
376,https://twitter.com/positiveswift/status/1221161226266456067,https://twitter.com/positiveswift,2020-01-25 20:1:39,amazing love,0,0,0,Halsey,[],positiveswift,Positive
377,https://twitter.com/babylongcf/status/1221161231882563587,https://twitter.com/babylongcf,2020-01-25 20:1:40,beautiful album,0,0,0,Halsey,[],babylongcf,Positive
378,https://twitter.com/13emiay/status/1221161233195393029,https://twitter.com/13emiay,2020-01-25 20:1:40,beautiful queen,0,0,0,Halsey,[],13emiay,Positive
379,https://twitter.com/runawaywithme/status/1221161237364592643,https://twitter.com/runawaywithme,2020-01-25 20:1:41,acclaim deserve,0,0,0,Halsey,[],runawaywithme,Neutral
380,https://twitter.com/courteneygg/status/1221161242611437568,https://twitter.com/courteneygg,2020-01-25 20:1:42,proud baby,0,0,0,Halsey,[],courteneygg,Positive
381,https://twitter.com/siobhhaann/status/1221161242762653696,https://twitter.com/siobhhaann,2020-01-25 20:1:43,love love love,0,0,0,Halsey,[],siobhhaann,Positive
382,https://twitter.com/romanholidays/status/1221161243811074048,https://twitter.com/romanholidays,2020-01-25 20:1:43,love,0,0,0,Halsey,[],romanholidays,Positive
383,https://twitter.com/killinghtmare/status/1221161283245920256,https://twitter.com/killinghtmare,2020-01-25 20:1:52,reviews,0,0,0,Halsey,[],killinghtmare,Neutral
384,https://twitter.com/scotterkinz/status/1221161300585218049,https://twitter.com/scotterkinz,2020-01-25 20:1:56,idea proud,0,0,0,Halsey,[],scotterkinz,Positive
385,https://twitter.com/manicbluez/status/1221161311293333504,https://twitter.com/manicbluez,2020-01-25 20:1:59,proud,0,0,0,Halsey,[],manicbluez,Positive
386,https://twitter.com/llCHLlWP/status/1221161326451527681,https://twitter.com/llCHLlWP,2020-01-25 20:2:2,proud,0,0,0,Halsey,[],llCHLlWP,Positive
387,https://twitter.com/aureiangelus/status/1221161332885594117,https://twitter.com/aureiangelus,2020-01-25 20:2:4,love much cannot wait see live barcelona,0,0,1,Halsey,[],aureiangelus,Positive
388,https://twitter.com/lovinhalseymore/status/1221161339118333952,https://twitter.com/lovinhalseymore,2020-01-25 20:2:5,proud manic literally masterpiece love much,0,0,0,Halsey,[],lovinhalseymore,Positive
389,https://twitter.com/paperdoll/status/1221161348060655617,https://twitter.com/paperdoll,2020-01-25 20:2:8,testimonials got nyc fans,0,0,0,Halsey,[],paperdoll,Neutral
390,https://twitter.com/SelsGraceful/status/1221161362287550464,https://twitter.com/SelsGraceful,2020-01-25 20:2:11,love,0,0,0,Halsey,[],SelsGraceful,Positive
391,https://twitter.com/roomforletters/status/1221161377252900865,https://twitter.com/roomforletters,2020-01-25 20:2:15,wait see want give tour,0,0,0,Halsey,[],roomforletters,Positive
392,https://twitter.com/isleux/status/1221161386388217856,https://twitter.com/isleux,2020-01-25 20:2:17,please get photo text need,0,0,0,Halsey,[],isleux,Positive
393,https://twitter.com/bxrdsofprxy/status/1221161407279849472,https://twitter.com/bxrdsofprxy,2020-01-25 20:2:22,thank trusting us insides,0,0,0,Halsey,[],bxrdsofprxy,Positive
394,https://twitter.com/roomforletters/status/1221161418579488774,https://twitter.com/roomforletters,2020-01-25 20:2:24,things,0,0,0,Halsey,[],roomforletters,Neutral
395,https://twitter.com/castleonfiree/status/1221161526314270720,https://twitter.com/castleonfiree,2020-01-25 20:2:50,proud,0,0,0,Halsey,[],castleonfiree,Positive
396,https://twitter.com/capn_mel/status/1221161548820992002,https://twitter.com/capn_mel,2020-01-25 20:2:55,thank absolutely perfect album,0,0,0,Halsey,[],capn_mel,Positive
397,https://twitter.com/aureumnightmare/status/1221161555401814018,https://twitter.com/aureumnightmare,2020-01-25 20:2:57,incredibly proud cannot even put words love much congratulations everything bb deserve,0,0,0,Halsey,[],aureumnightmare,Positive
398,https://twitter.com/gothbabykoo/status/1221161567917694982,https://twitter.com/gothbabykoo,2020-01-25 20:3:0,literally playing manic nonstop really outdid album,0,0,0,Halsey,[],gothbabykoo,Positive
399,https://twitter.com/iichliwptrack12/status/1221161578596167680,https://twitter.com/iichliwptrack12,2020-01-25 20:3:3,music nesting soul years love much,0,0,0,Halsey,[],iichliwptrack12,Positive
400,https://twitter.com/rayymorgenstern/status/1221161582387810304,https://twitter.com/rayymorgenstern,2020-01-25 20:3:3,needs single,0,0,0,Halsey,[],rayymorgenstern,Neutral
401,https://twitter.com/Duskblac/status/1221161620505866240,https://twitter.com/Duskblac,2020-01-25 20:3:13,thank ashley album masterpiece,0,0,0,Halsey,[],Duskblac,Positive
402,https://twitter.com/savyalmighty/status/1221161647768625152,https://twitter.com/savyalmighty,2020-01-25 20:3:19,thank ashley open everyone music forever part life love,0,0,0,Halsey,[],savyalmighty,Positive
403,https://twitter.com/emmaaaaat_/status/1221161283980091395,https://twitter.com/emmaaaaat_,2020-01-25 20:1:52,proud,0,0,0,Halsey,[],emmaaaaat_,Positive
404,https://twitter.com/joonyooni/status/1221161284500180994,https://twitter.com/joonyooni,2020-01-25 20:1:52,love,0,0,0,Halsey,[],joonyooni,Positive
405,https://twitter.com/vintecarneiro/status/1221161287629070348,https://twitter.com/vintecarneiro,2020-01-25 20:1:53,queen deserve,0,0,0,Halsey,[],vintecarneiro,Neutral
406,https://twitter.com/caosflr/status/1221161288539176960,https://twitter.com/caosflr,2020-01-25 20:1:53,love,0,0,0,Halsey,[],caosflr,Positive
407,https://twitter.com/SW33TNOTHlNGS/status/1221161290296590340,https://twitter.com/SW33TNOTHlNGS,2020-01-25 20:1:54,really hope see,0,0,0,Halsey,[],SW33TNOTHlNGS,Positive
408,https://twitter.com/lakescene/status/1221161297196154880,https://twitter.com/lakescene,2020-01-25 20:1:55,love,0,0,0,Halsey,[],lakescene,Positive
409,https://twitter.com/_anothersara/status/1221161297783377921,https://twitter.com/_anothersara,2020-01-25 20:1:56,everything imagined,0,0,0,Halsey,[],_anothersara,Neutral
410,https://twitter.com/nicolechalamett/status/1221161297804283904,https://twitter.com/nicolechalamett,2020-01-25 20:1:56,,0,0,0,Halsey,[],nicolechalamett,Neutral
411,https://twitter.com/llCHLlWP/status/1221161669059055616,https://twitter.com/llCHLlWP,2020-01-25 20:3:24,always low proud h,0,0,0,Halsey,[],llCHLlWP,Positive
412,https://twitter.com/Brittanylynn99/status/1221161758339018752,https://twitter.com/Brittanylynn99,2020-01-25 20:3:45,proud,0,0,0,Halsey,[],Brittanylynn99,Positive
413,https://twitter.com/bluesofysterday/status/1221161783882326016,https://twitter.com/bluesofysterday,2020-01-25 20:3:52,proud baby h know amazing love manic,0,0,0,Halsey,[],bluesofysterday,Positive
414,https://twitter.com/pricesandvices/status/1221161953760030720,https://twitter.com/pricesandvices,2020-01-25 20:4:32,album,0,0,0,Halsey,[],pricesandvices,Neutral
415,https://twitter.com/JackLebedont/status/1221161998471389184,https://twitter.com/JackLebedont,2020-01-25 20:4:43,remember wished building would collapse gave rating like,0,0,1,Halsey,[],JackLebedont,Negative
416,https://twitter.com/blueflake8/status/1221162769728274435,https://twitter.com/blueflake8,2020-01-25 20:7:47,know appreciate vulnerability honesty us even though album part helping us lives making us feel less alone,0,0,0,Halsey,[],blueflake8,Positive
417,https://twitter.com/mitosgf/status/1221162858865664000,https://twitter.com/mitosgf,2020-01-25 20:8:8,got one beautiful butterfly,0,0,0,Halsey,[],mitosgf,Positive
418,https://twitter.com/ManicinBadlands/status/1221162877769388032,https://twitter.com/ManicinBadlands,2020-01-25 20:8:12,reviews actually speak truth,0,0,0,Halsey,[],ManicinBadlands,Positive
419,https://twitter.com/ManicinBadlands/status/1221163134435635200,https://twitter.com/ManicinBadlands,2020-01-25 20:9:14,know reviews important sales far finding souls nest definitely done w fan base going least w ever think possible badlands,0,0,1,Halsey,[],ManicinBadlands,Positive
420,https://twitter.com/sarahstardust17/status/1221163392955768832,https://twitter.com/sarahstardust17,2020-01-25 20:10:15,album means everything thank sharing spilling guts clean messes time,0,0,0,Halsey,[],sarahstardust17,Positive
421,https://twitter.com/libra9249/status/1221161678240387073,https://twitter.com/libra9249,2020-01-25 20:3:26,music found nest soul congratulations thank,0,0,0,Halsey,[],libra9249,Positive
422,https://twitter.com/hopelessgalant2/status/1221161691775410176,https://twitter.com/hopelessgalant2,2020-01-25 20:3:30,proud baby,0,0,0,Halsey,[],hopelessgalant2,Positive
423,https://twitter.com/paigeaIIison/status/1221161707243999234,https://twitter.com/paigeaIIison,2020-01-25 20:3:33,thank making new soundtrack life,0,0,0,Halsey,[],paigeaIIison,Positive
424,https://twitter.com/ivyh0ney/status/1221161714638639105,https://twitter.com/ivyh0ney,2020-01-25 20:3:35,proud,0,0,0,Halsey,[],ivyh0ney,Positive
425,https://twitter.com/93angelonfire/status/1221161736667090944,https://twitter.com/93angelonfire,2020-01-25 20:3:40,haunting brand,0,0,0,Halsey,[],93angelonfire,Negative
426,https://twitter.com/llCHLlWP/status/1221161881626447874,https://twitter.com/llCHLlWP,2020-01-25 20:4:15,album masterpiece timeless,0,0,0,Halsey,[],llCHLlWP,Positive
427,https://twitter.com/tiltbackmir/status/1221161934961238016,https://twitter.com/tiltbackmir,2020-01-25 20:4:28,love sm,0,0,0,Halsey,[],tiltbackmir,Positive
428,https://twitter.com/evanmtthw/status/1221161994180612096,https://twitter.com/evanmtthw,2020-01-25 20:4:42,proud love album,0,0,0,Halsey,[],evanmtthw,Positive
429,https://twitter.com/buteralattay/status/1221162400730230786,https://twitter.com/buteralattay,2020-01-25 20:6:19,ashley say manic though,0,0,0,Halsey,[],buteralattay,Neutral
430,https://twitter.com/chromaticdoll/status/1221162978688393217,https://twitter.com/chromaticdoll,2020-01-25 20:8:36,pitchfork one,0,0,0,Halsey,[],chromaticdoll,Neutral
431,https://twitter.com/exesincheck/status/1221164167912026112,https://twitter.com/exesincheck,2020-01-25 20:13:20,love,0,0,0,Halsey,[],exesincheck,Positive
432,https://twitter.com/LANA_dangerzone/status/1221164168532852736,https://twitter.com/LANA_dangerzone,2020-01-25 20:13:20,deserve accolades mama beginning beautiful journey let healing process begin manicthealbum,0,0,1,Halsey,['#manicthealbum'],LANA_dangerzone,Positive
433,https://twitter.com/halseyfanforeva/status/1221164599702999041,https://twitter.com/halseyfanforeva,2020-01-25 20:15:3,proud oomf,0,0,0,Halsey,[],halseyfanforeva,Positive
434,https://twitter.com/halseyfanforeva/status/1221164826740678657,https://twitter.com/halseyfanforeva,2020-01-25 20:15:57,congratulations deserve,0,0,0,Halsey,[],halseyfanforeva,Positive
435,https://twitter.com/halseyfanforeva/status/1221164898895319041,https://twitter.com/halseyfanforeva,2020-01-25 20:16:14,manic album century wbk,0,0,0,Halsey,[],halseyfanforeva,Neutral
436,https://twitter.com/oprahwho_/status/1221165202554662912,https://twitter.com/oprahwho_,2020-01-25 20:17:27,pitchfork review,0,0,0,Halsey,[],oprahwho_,Neutral
437,https://twitter.com/petalsfortaegi/status/1221161302187479042,https://twitter.com/petalsfortaegi,2020-01-25 20:1:57,thank album feels like soundtrack life days cannot stop listening,0,0,0,Halsey,[],petalsfortaegi,Positive
438,https://twitter.com/kimsnamjin/status/1221161303739445249,https://twitter.com/kimsnamjin,2020-01-25 20:1:57,love album sososoo much,0,0,0,Halsey,[],kimsnamjin,Positive
439,https://twitter.com/_bangtanMP/status/1221161305249320962,https://twitter.com/_bangtanMP,2020-01-25 20:1:57,omg princes pop,0,0,0,Halsey,[],_bangtanMP,Neutral
440,https://twitter.com/cloudymal/status/1221161307283439616,https://twitter.com/cloudymal,2020-01-25 20:1:58,appreciate much album beautiful masterpiece,0,0,0,Halsey,[],cloudymal,Positive
441,https://twitter.com/givemerope/status/1221161308185333761,https://twitter.com/givemerope,2020-01-25 20:1:58,congratulations deserve every ounce praise,0,0,0,Halsey,[],givemerope,Positive
442,https://twitter.com/woldsworld/status/1221161311947710476,https://twitter.com/woldsworld,2020-01-25 20:1:59,love album everything,0,0,0,Halsey,[],woldsworld,Positive
443,https://twitter.com/daisyxaugust/status/1221161313499582466,https://twitter.com/daisyxaugust,2020-01-25 20:1:59,proud,0,0,0,Halsey,[],daisyxaugust,Positive
444,https://twitter.com/notconorr/status/1221161314086719491,https://twitter.com/notconorr,2020-01-25 20:2:0,yas,0,0,0,Halsey,[],notconorr,Neutral
445,https://twitter.com/sinceusawvienna/status/1221161322844475393,https://twitter.com/sinceusawvienna,2020-01-25 20:2:2,album fucking amazing love much,0,0,0,Halsey,[],sinceusawvienna,Positive
446,https://twitter.com/sweetlittlemad/status/1221161323108753412,https://twitter.com/sweetlittlemad,2020-01-25 20:2:2,repeat since,0,0,0,Halsey,[],sweetlittlemad,Neutral
447,https://twitter.com/beymatica/status/1221166437060030464,https://twitter.com/beymatica,2020-01-25 20:22:21,love album proud,0,0,0,Halsey,[],beymatica,Positive
448,https://twitter.com/ateezsbts/status/1221167050032394245,https://twitter.com/ateezsbts,2020-01-25 20:24:47,girl got norways main paper manic diversity exceptionally varied almost perfect playlist,0,0,0,Halsey,[],ateezsbts,Positive
449,https://twitter.com/Kamikazeimafan1/status/1221167121348136961,https://twitter.com/Kamikazeimafan1,2020-01-25 20:25:4,mad wipe tears available everywhere halseymanic,0,0,0,Halsey,['#halseymanic'],Kamikazeimafan1,Negative
450,https://twitter.com/Natasha24665481/status/1221167688489340928,https://twitter.com/Natasha24665481,2020-01-25 20:27:19,congratulations deserve,0,0,0,Halsey,[],Natasha24665481,Positive
451,https://twitter.com/tragicsabrina/status/1221168748536782848,https://twitter.com/tragicsabrina,2020-01-25 20:31:32,proud love know,0,0,0,Halsey,[],tragicsabrina,Positive
452,https://twitter.com/thinkingofkaty_/status/1221169833355575298,https://twitter.com/thinkingofkaty_,2020-01-25 20:35:51,love much,0,0,0,Halsey,[],thinkingofkaty_,Positive
453,https://twitter.com/delicatefalice/status/1221170554025189376,https://twitter.com/delicatefalice,2020-01-25 20:38:42,,0,0,0,Halsey,[],delicatefalice,Neutral
454,https://twitter.com/nobodyshomexlu/status/1221170687429226498,https://twitter.com/nobodyshomexlu,2020-01-25 20:39:14,te amo tanto,0,0,0,Halsey,[],nobodyshomexlu,Neutral
455,https://twitter.com/petek_majaa/status/1221170822263517184,https://twitter.com/petek_majaa,2020-01-25 20:39:46,love fucking much proud want hug bad squeeze tell much love halsey,0,0,0,Halsey,[],petek_majaa,Positive
456,https://twitter.com/callmedevdev/status/1221170978165792768,https://twitter.com/callmedevdev,2020-01-25 20:40:24,getting mad lmfao,0,0,0,Halsey,[],callmedevdev,Positive
457,https://twitter.com/3amsinterlude/status/1221161325197451266,https://twitter.com/3amsinterlude,2020-01-25 20:2:2,incredibly proud,0,0,0,Halsey,[],3amsinterlude,Positive
458,https://twitter.com/3amxcth/status/1221161325281316864,https://twitter.com/3amxcth,2020-01-25 20:2:2,truth,0,0,0,Halsey,[],3amxcth,Positive
459,https://twitter.com/hansmedicine/status/1221161331400810500,https://twitter.com/hansmedicine,2020-01-25 20:2:4,whole album good,0,0,0,Halsey,[],hansmedicine,Positive
460,https://twitter.com/fresabws/status/1221161331954503682,https://twitter.com/fresabws,2020-01-25 20:2:4,absolute masterpiece cannot wait hear live march,0,0,0,Halsey,[],fresabws,Positive
461,https://twitter.com/mybiashalsey/status/1221161333971988485,https://twitter.com/mybiashalsey,2020-01-25 20:2:4,proud babe love,0,0,0,Halsey,[],mybiashalsey,Positive
462,https://twitter.com/jesse_1802/status/1221161335678959617,https://twitter.com/jesse_1802,2020-01-25 20:2:5,deserve every moment proud,0,0,0,Halsey,[],jesse_1802,Positive
463,https://twitter.com/hfkzelda/status/1221161342184370176,https://twitter.com/hfkzelda,2020-01-25 20:2:6,deserve every single bit outdid,0,0,0,Halsey,[],hfkzelda,Neutral
464,https://twitter.com/haizverse/status/1221161347691483136,https://twitter.com/haizverse,2020-01-25 20:2:8,proud,0,0,0,Halsey,[],haizverse,Positive
465,https://twitter.com/salvieofsaturn/status/1221161349507665921,https://twitter.com/salvieofsaturn,2020-01-25 20:2:8,proud,0,0,0,Halsey,[],salvieofsaturn,Positive
466,https://twitter.com/manicthe1/status/1221161352489816064,https://twitter.com/manicthe1,2020-01-25 20:2:9,proud love,0,0,0,Halsey,[],manicthe1,Positive
467,https://twitter.com/astroswiftie/status/1221161391954046976,https://twitter.com/astroswiftie,2020-01-25 20:2:18,exactly deserve album masterpiece,0,0,0,Halsey,[],astroswiftie,Positive
468,https://twitter.com/kthburnit/status/1221161392478347269,https://twitter.com/kthburnit,2020-01-25 20:2:18,love,0,0,0,Halsey,[],kthburnit,Positive
469,https://twitter.com/Maddie_313/status/1221173229789876230,https://twitter.com/Maddie_313,2020-01-25 20:49:20,incredibly proud thank showing us heart manic love much,0,0,1,Halsey,[],Maddie_313,Positive
470,https://twitter.com/someyawashere/status/1221175483145969664,https://twitter.com/someyawashere,2020-01-25 20:58:18,created masterpiece,0,0,0,Halsey,[],someyawashere,Positive
471,https://twitter.com/wrote100letters/status/1221175632614305797,https://twitter.com/wrote100letters,2020-01-25 20:58:53,proud,0,0,0,Halsey,[],wrote100letters,Positive
472,https://twitter.com/devilinlydia/status/1221183364599820288,https://twitter.com/devilinlydia,2020-01-25 21:29:37,thank everything us proud,0,0,0,Halsey,[],devilinlydia,Positive
473,https://twitter.com/theyimyum/status/1221196526648619008,https://twitter.com/theyimyum,2020-01-25 22:21:55,excited see june bought tickets today first time seeing live thank awesome lyrics,0,0,0,Halsey,[],theyimyum,Positive
474,https://twitter.com/futureMrsHigham/status/1221201761257631745,https://twitter.com/futureMrsHigham,2020-01-25 22:42:43,please consider making spoken word album future voice soothing,0,0,1,Halsey,[],futureMrsHigham,Positive
475,https://twitter.com/wingsofagoddes/status/1221203521049186304,https://twitter.com/wingsofagoddes,2020-01-25 22:49:42,already,0,0,0,Halsey,[],wingsofagoddes,Neutral
476,https://twitter.com/Glenmyles5/status/1221220932791881729,https://twitter.com/Glenmyles5,2020-01-25 23:58:54,best bigger rihanna ok good babe ok future love voodoox ps hey next song take two top world ok xx love voodoo xx,0,0,0,Halsey,[],Glenmyles5,Positive
477,https://twitter.com/jaclyn_czech/status/1221222406351675392,https://twitter.com/jaclyn_czech,2020-01-26 0:4:45,real refreshing thank sharing us,0,0,0,Halsey,[],jaclyn_czech,Positive
478,https://twitter.com/internet_6/status/1221229840575213570,https://twitter.com/internet_6,2020-01-26 0:34:18,ignoring pitchfork huh,0,0,1,Halsey,[],internet_6,Negative
479,https://twitter.com/onfirehalseyy/status/1221233414772338688,https://twitter.com/onfirehalseyy,2020-01-26 0:48:30,love proud thank artwork,0,0,0,Halsey,[],onfirehalseyy,Positive
480,https://twitter.com/sarahpooleexo/status/1221237249343459329,https://twitter.com/sarahpooleexo,2020-01-26 1:3:44,album changed life better thank much halsey music would person today cannot wait see ireland,0,0,0,Halsey,[],sarahpooleexo,Positive
481,https://twitter.com/k12interlude/status/1221251188282286080,https://twitter.com/k12interlude,2020-01-26 1:59:7,whoever wants picture without text,0,0,0,Halsey,[],k12interlude,Neutral
482,https://twitter.com/mazatx/status/1221251732841402369,https://twitter.com/mazatx,2020-01-26 2:1:17,read review best one,0,0,0,Halsey,[],mazatx,Positive
483,https://twitter.com/Elisang28655633/status/1221256360765067265,https://twitter.com/Elisang28655633,2020-01-26 2:19:40,ual,0,0,0,Halsey,[],Elisang28655633,Neutral
484,https://twitter.com/Sharshar73/status/1221358830916984832,https://twitter.com/Sharshar73,2020-01-26 9:6:51,music definitely found place soul long time ago never related like,0,0,1,Halsey,[],Sharshar73,Positive
485,https://twitter.com/JustResisting/status/1222379138209714176,https://twitter.com/JustResisting,2020-01-29 4:41:11,halsey dc swarmthecapitol demand fairtrial knolesmichael running us senate montana bipolar wants stopthestigma please help us get voices heard,0,0,1,Halsey,"['#swarmthecapitol', '#fairtrial', '#bipolar', '#stopthestigma']",JustResisting,Positive
486,https://twitter.com/theyimyum/status/1221196526648619008,https://twitter.com/theyimyum,2020-01-25 22:21:55,excited see june bought tickets today first time seeing live thank awesome lyrics,0,0,0,Halsey,[],theyimyum,Positive
487,https://twitter.com/theyimyum/status/1221196526648619008,https://twitter.com/theyimyum,2020-01-25 22:21:55,excited see june bought tickets today first time seeing live thank awesome lyrics,0,0,0,Halsey,[],theyimyum,Positive
488,https://twitter.com/futureMrsHigham/status/1221201761257631745,https://twitter.com/futureMrsHigham,2020-01-25 22:42:43,please consider making spoken word album future voice soothing,0,0,1,Halsey,[],futureMrsHigham,Positive
489,https://twitter.com/mazatx/status/1221251732841402369,https://twitter.com/mazatx,2020-01-26 2:1:17,read review best one,0,0,0,Halsey,[],mazatx,Positive
490,https://twitter.com/Elisang28655633/status/1221256360765067265,https://twitter.com/Elisang28655633,2020-01-26 2:19:40,ual,0,0,0,Halsey,[],Elisang28655633,Neutral
491,https://twitter.com/JustResisting/status/1222379138209714176,https://twitter.com/JustResisting,2020-01-29 4:41:11,halsey dc swarmthecapitol demand fairtrial knolesmichael running us senate montana bipolar wants stopthestigma please help us get voices heard,0,0,1,Halsey,"['#swarmthecapitol', '#fairtrial', '#bipolar', '#stopthestigma']",JustResisting,Positive
492,https://twitter.com/wingsofagoddes/status/1221203521049186304,https://twitter.com/wingsofagoddes,2020-01-25 22:49:42,already,0,0,0,Halsey,[],wingsofagoddes,Neutral
493,https://twitter.com/internet_6/status/1221229840575213570,https://twitter.com/internet_6,2020-01-26 0:34:18,ignoring pitchfork huh,0,0,1,Halsey,[],internet_6,Negative
494,https://twitter.com/mazatx/status/1221251732841402369,https://twitter.com/mazatx,2020-01-26 2:1:17,read review best one,0,0,0,Halsey,[],mazatx,Positive
495,https://twitter.com/wingsofagoddes/status/1221203521049186304,https://twitter.com/wingsofagoddes,2020-01-25 22:49:42,already,0,0,0,Halsey,[],wingsofagoddes,Neutral
496,https://twitter.com/Glenmyles5/status/1221220932791881729,https://twitter.com/Glenmyles5,2020-01-25 23:58:54,best bigger rihanna ok good babe ok future love voodoox ps hey next song take two top world ok xx love voodoo xx,0,0,0,Halsey,[],Glenmyles5,Positive
497,https://twitter.com/jaclyn_czech/status/1221222406351675392,https://twitter.com/jaclyn_czech,2020-01-26 0:4:45,real refreshing thank sharing us,0,0,0,Halsey,[],jaclyn_czech,Positive
498,https://twitter.com/Elisang28655633/status/1221256360765067265,https://twitter.com/Elisang28655633,2020-01-26 2:19:40,ual,0,0,0,Halsey,[],Elisang28655633,Neutral
499,https://twitter.com/JustResisting/status/1222379138209714176,https://twitter.com/JustResisting,2020-01-29 4:41:11,halsey dc swarmthecapitol demand fairtrial knolesmichael running us senate montana bipolar wants stopthestigma please help us get voices heard,0,0,1,Halsey,"['#swarmthecapitol', '#fairtrial', '#bipolar', '#stopthestigma']",JustResisting,Positive
500,https://twitter.com/internet_6/status/1221229840575213570,https://twitter.com/internet_6,2020-01-26 0:34:18,ignoring pitchfork huh,0,0,1,Halsey,[],internet_6,Negative
501,https://twitter.com/onfirehalseyy/status/1221233414772338688,https://twitter.com/onfirehalseyy,2020-01-26 0:48:30,love proud thank artwork,0,0,0,Halsey,[],onfirehalseyy,Positive
502,https://twitter.com/sarahpooleexo/status/1221237249343459329,https://twitter.com/sarahpooleexo,2020-01-26 1:3:44,album changed life better thank much halsey music would person today cannot wait see ireland,0,0,0,Halsey,[],sarahpooleexo,Positive
503,https://twitter.com/k12interlude/status/1221251188282286080,https://twitter.com/k12interlude,2020-01-26 1:59:7,whoever wants picture without text,0,0,0,Halsey,[],k12interlude,Neutral
504,https://twitter.com/mazatx/status/1221251732841402369,https://twitter.com/mazatx,2020-01-26 2:1:17,read review best one,0,0,0,Halsey,[],mazatx,Positive
505,https://twitter.com/Elisang28655633/status/1221256360765067265,https://twitter.com/Elisang28655633,2020-01-26 2:19:40,ual,0,0,0,Halsey,[],Elisang28655633,Neutral
506,https://twitter.com/Sharshar73/status/1221358830916984832,https://twitter.com/Sharshar73,2020-01-26 9:6:51,music definitely found place soul long time ago never related like,0,0,1,Halsey,[],Sharshar73,Positive
507,https://twitter.com/theyimyum/status/1221196526648619008,https://twitter.com/theyimyum,2020-01-25 22:21:55,excited see june bought tickets today first time seeing live thank awesome lyrics,0,0,0,Halsey,[],theyimyum,Positive
508,https://twitter.com/Glenmyles5/status/1221220932791881729,https://twitter.com/Glenmyles5,2020-01-25 23:58:54,best bigger rihanna ok good babe ok future love voodoox ps hey next song take two top world ok xx love voodoo xx,0,0,0,Halsey,[],Glenmyles5,Positive
509,https://twitter.com/jaclyn_czech/status/1221222406351675392,https://twitter.com/jaclyn_czech,2020-01-26 0:4:45,real refreshing thank sharing us,0,0,0,Halsey,[],jaclyn_czech,Positive
510,https://twitter.com/onfirehalseyy/status/1221233414772338688,https://twitter.com/onfirehalseyy,2020-01-26 0:48:30,love proud thank artwork,0,0,0,Halsey,[],onfirehalseyy,Positive
511,https://twitter.com/sarahpooleexo/status/1221237249343459329,https://twitter.com/sarahpooleexo,2020-01-26 1:3:44,album changed life better thank much halsey music would person today cannot wait see ireland,0,0,0,Halsey,[],sarahpooleexo,Positive
512,https://twitter.com/theyimyum/status/1221196526648619008,https://twitter.com/theyimyum,2020-01-25 22:21:55,excited see june bought tickets today first time seeing live thank awesome lyrics,0,0,0,Halsey,[],theyimyum,Positive
513,https://twitter.com/wingsofagoddes/status/1221203521049186304,https://twitter.com/wingsofagoddes,2020-01-25 22:49:42,already,0,0,0,Halsey,[],wingsofagoddes,Neutral
514,https://twitter.com/Glenmyles5/status/1221220932791881729,https://twitter.com/Glenmyles5,2020-01-25 23:58:54,best bigger rihanna ok good babe ok future love voodoox ps hey next song take two top world ok xx love voodoo xx,0,0,0,Halsey,[],Glenmyles5,Positive
515,https://twitter.com/internet_6/status/1221229840575213570,https://twitter.com/internet_6,2020-01-26 0:34:18,ignoring pitchfork huh,0,0,1,Halsey,[],internet_6,Negative
516,https://twitter.com/onfirehalseyy/status/1221233414772338688,https://twitter.com/onfirehalseyy,2020-01-26 0:48:30,love proud thank artwork,0,0,0,Halsey,[],onfirehalseyy,Positive
517,https://twitter.com/sarahpooleexo/status/1221237249343459329,https://twitter.com/sarahpooleexo,2020-01-26 1:3:44,album changed life better thank much halsey music would person today cannot wait see ireland,0,0,0,Halsey,[],sarahpooleexo,Positive
518,https://twitter.com/k12interlude/status/1221251188282286080,https://twitter.com/k12interlude,2020-01-26 1:59:7,whoever wants picture without text,0,0,0,Halsey,[],k12interlude,Neutral
519,https://twitter.com/futureMrsHigham/status/1221201761257631745,https://twitter.com/futureMrsHigham,2020-01-25 22:42:43,please consider making spoken word album future voice soothing,0,0,1,Halsey,[],futureMrsHigham,Positive
520,https://twitter.com/wingsofagoddes/status/1221203521049186304,https://twitter.com/wingsofagoddes,2020-01-25 22:49:42,already,0,0,0,Halsey,[],wingsofagoddes,Neutral
521,https://twitter.com/mazatx/status/1221251732841402369,https://twitter.com/mazatx,2020-01-26 2:1:17,read review best one,0,0,0,Halsey,[],mazatx,Positive
